Department,JobRole,Attrition,MaritalStatus,EmployeeNumber,ï»¿Age,DailyRate,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IndiceDeBurnout,IndiceDeSatisfacaoGeral,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,JobRole_TargetEncoded,MaritalStatus_TargetEncoded,EducationField_TargetEncoded,IndiceDeBurnout^2,MonthlyIncome^2,MonthlyIncome_X_IndiceDeBurnout,YearsAtCompany_X_IndiceDeBurnout,MonthlyIncome_X_IndiceDeSatisfacaoGeral,YearsAtCompany_X_IndiceDeSatisfacaoGeral,IndiceDeBurnout_X_IndiceDeSatisfacaoGeral
Research & Development,Healthcare Representative,No,Married,1790,36,1383,10,3,90,3,3,25949,7,13,3,1,15,1,8,5,7,7,3.0,False,True,True,0.06870368828064846,0.12481426448736999,0.14686468646864687,49.0,69239041.0,58247.0,84.0,24963.0,36.0,21.0
Research & Development,Research Scientist,Yes,Divorced,1792,44,429,1,2,99,3,1,11092,1,12,3,3,6,2,3,2,3,7,2.6666666666666665,True,False,True,0.16095890410958943,0.10091743119266336,0.13577586206896552,49.0,5484964.0,16394.0,35.0,6245.333333333333,13.333333333333332,18.666666666666664
Human Resources,Human Resources,No,Divorced,1794,37,1239,8,2,89,3,2,12832,2,13,3,0,19,4,0,4,7,6,2.6666666666666665,False,True,True,0.22804546072229726,0.10091743119266336,0.13420118338933018,36.0,16573041.0,24426.0,60.0,10856.0,26.666666666666664,16.0
Sales,Sales Executive,Yes,Single,1797,35,303,27,3,84,3,2,13492,1,18,3,0,10,2,7,7,7,4,3.6666666666666665,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,16.0,33790969.0,23252.0,40.0,21314.333333333332,36.666666666666664,14.666666666666666
Research & Development,Research Scientist,No,Married,1798,33,867,8,4,90,4,1,6076,6,19,3,1,14,1,8,7,6,6,2.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,36.0,9878449.0,18858.0,60.0,7333.666666666667,23.333333333333336,14.0
Research & Development,Research Scientist,No,Married,1799,28,1181,1,3,82,3,1,5531,1,11,3,1,5,6,3,0,3,2,3.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,4.0,4177936.0,4088.0,10.0,6813.333333333334,16.666666666666668,6.666666666666667
Research & Development,Research Director,No,Single,1800,39,1253,10,1,65,3,3,7914,7,21,4,0,9,3,3,2,2,4,3.0,False,True,True,0.02533683182797013,0.2553191489361702,0.13577586206896552,16.0,181279296.0,53856.0,16.0,40392.0,12.0,12.0
Sales,Sales Executive,No,Single,1801,46,849,26,2,98,2,2,25166,8,15,3,0,6,3,2,2,2,5,2.3333333333333335,False,False,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,25.0,63856081.0,39955.0,10.0,18645.666666666668,4.666666666666667,11.666666666666668
Research & Development,Laboratory Technician,No,Married,1802,40,616,2,2,99,3,1,25605,4,17,3,1,7,5,3,0,2,7,2.6666666666666665,False,True,False,0.23938223937897848,0.12481426448736999,0.14686468646864687,49.0,11404129.0,23639.0,28.0,9005.333333333332,10.666666666666666,18.666666666666664
Research & Development,Healthcare Representative,No,Married,1803,42,1128,13,3,95,4,2,5696,5,18,3,2,10,2,0,0,0,7,2.0,False,True,True,0.06870368828064846,0.12481426448736999,0.13577586206896552,49.0,30669444.0,38766.0,0.0,11076.0,0.0,14.0
Research & Development,Manufacturing Director,No,Divorced,1804,35,1180,2,2,90,3,2,24442,2,14,3,1,15,6,7,1,7,3,3.0,False,False,True,0.06896586105729074,0.10091743119266336,0.13577586206896552,9.0,33200644.0,17286.0,21.0,17286.0,21.0,9.0
Human Resources,Human Resources,No,Divorced,1805,38,1336,2,3,100,3,1,7129,5,13,3,3,13,3,10,3,8,5,2.3333333333333335,False,False,True,0.22804546072229726,0.10091743119266336,0.22673012399864786,25.0,6718464.0,12960.0,55.0,6048.0,25.666666666666668,11.666666666666668
Research & Development,Laboratory Technician,Yes,Married,1807,34,234,9,4,93,3,2,6208,4,17,3,1,11,3,1,0,7,7,2.6666666666666665,True,False,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,49.0,28579716.0,37422.0,49.0,14256.0,18.666666666666664,18.666666666666664
Research & Development,Manufacturing Director,Yes,Single,1809,37,370,10,4,58,3,2,4992,1,15,3,0,10,4,3,0,8,8,2.3333333333333335,False,True,True,0.06896586105729074,0.2553191489361702,0.13577586206896552,64.0,17749369.0,33704.0,80.0,9830.333333333334,23.333333333333336,18.666666666666668
Sales,Sales Executive,No,Divorced,1812,39,766,20,3,83,3,2,19188,2,18,3,1,7,6,1,2,2,3,3.6666666666666665,True,False,True,0.17484662576687046,0.10091743119266336,0.14686468646864687,9.0,17032129.0,12381.0,6.0,15132.333333333332,7.333333333333333,11.0
Research & Development,Research Scientist,No,Single,1813,43,343,9,3,52,3,1,24978,4,13,3,0,7,2,2,1,2,5,2.3333333333333335,False,False,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,25.0,5943844.0,12190.0,15.0,5688.666666666667,7.0,11.666666666666668
Research & Development,Healthcare Representative,No,Single,1814,41,447,5,3,85,4,2,15530,3,12,3,0,11,3,2,1,2,7,1.6666666666666667,False,True,True,0.06870368828064846,0.2553191489361702,0.14686468646864687,49.0,47196900.0,48090.0,21.0,11450.0,5.0,11.666666666666668
Sales,Sales Executive,No,Divorced,1815,41,796,4,1,81,3,3,26458,0,13,3,1,23,3,14,13,5,4,3.3333333333333335,False,True,False,0.17484662576687046,0.10091743119266336,0.22012573203437844,16.0,109139809.0,41788.0,88.0,34823.333333333336,73.33333333333334,13.333333333333334
Research & Development,Manufacturing Director,No,Single,1816,30,1092,10,3,64,3,3,2739,9,14,3,0,9,3,7,0,2,4,2.0,False,True,False,0.06896586105729074,0.2553191489361702,0.13577586206896552,16.0,93450889.0,38668.0,28.0,19334.0,14.0,8.0
Human Resources,Human Resources,Yes,Married,1818,26,920,20,2,69,3,1,6889,0,11,3,0,6,3,1,1,4,6,3.0,False,True,False,0.22804546072229726,0.12481426448736999,0.13577586206896552,36.0,4613904.0,12888.0,30.0,6444.0,15.0,18.0
Research & Development,Healthcare Representative,Yes,Married,1821,46,261,21,2,66,3,2,10842,4,22,4,1,13,2,7,3,7,4,3.3333333333333335,False,True,False,0.06870368828064846,0.12481426448736999,0.13577586206896552,16.0,79673476.0,35704.0,36.0,29753.333333333336,30.0,13.333333333333334
Research & Development,Healthcare Representative,No,Divorced,1822,40,1194,1,3,52,3,2,9060,4,17,3,1,12,3,3,0,3,3,3.6666666666666665,False,True,False,0.06870368828064846,0.10091743119266336,0.14686468646864687,9.0,42419169.0,19539.0,15.0,23881.0,18.333333333333332,11.0
Sales,Sales Executive,No,Married,1823,34,810,8,2,92,4,2,22128,1,21,4,2,10,5,8,4,8,4,2.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.24242313209808733,16.0,46226401.0,27196.0,40.0,18130.666666666664,26.666666666666664,10.666666666666666
Sales,Manager,No,Divorced,1824,58,350,2,3,52,3,4,22577,4,22,4,1,37,0,9,14,14,6,2.6666666666666665,False,False,True,0.04905041685272943,0.10091743119266336,0.13577586206896552,36.0,265396681.0,97746.0,96.0,43442.666666666664,42.666666666666664,16.0
Research & Development,Laboratory Technician,No,Married,1826,35,185,23,4,91,1,1,9696,0,16,3,1,6,2,4,0,3,3,2.3333333333333335,False,True,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,9.0,7317025.0,8115.0,15.0,6311.666666666667,11.666666666666668,7.0
Research & Development,Manufacturing Director,No,Divorced,1827,47,1001,4,3,92,2,3,19271,8,12,3,1,28,4,11,14,10,6,2.6666666666666665,False,True,False,0.06896586105729074,0.10091743119266336,0.14686468646864687,36.0,106770889.0,61998.0,132.0,27554.666666666664,58.666666666666664,16.0
Research & Development,Healthcare Representative,No,Divorced,1829,40,750,12,3,47,3,2,10748,2,12,3,1,15,3,4,7,7,6,1.6666666666666667,False,True,False,0.06870368828064846,0.10091743119266336,0.14686468646864687,36.0,19784704.0,26688.0,42.0,7413.333333333334,11.666666666666668,10.0
Research & Development,Research Scientist,No,Married,1830,54,431,7,4,68,3,2,15696,4,15,3,1,14,2,1,1,7,4,3.3333333333333335,False,True,False,0.16095890410958943,0.12481426448736999,0.13577586206896552,16.0,46977316.0,27416.0,28.0,22846.666666666668,23.333333333333336,13.333333333333334
Sales,Sales Executive,No,Married,1833,31,1125,7,4,68,3,3,8277,2,14,3,2,9,3,2,2,2,6,2.0,True,False,False,0.17484662576687046,0.12481426448736999,0.22012573203437844,36.0,92871769.0,57822.0,18.0,19274.0,6.0,12.0
Research & Development,Research Scientist,No,Married,1834,28,1217,1,3,67,3,1,12719,1,25,4,1,3,3,2,1,2,6,2.3333333333333335,False,True,False,0.16095890410958943,0.12481426448736999,0.13577586206896552,36.0,12895281.0,21546.0,18.0,8379.0,7.0,14.0
Sales,Sales Representative,No,Married,1835,38,723,2,4,77,1,2,4244,2,20,4,2,20,4,2,0,3,5,2.3333333333333335,False,True,False,0.3971571172349599,0.12481426448736999,0.22012573203437844,25.0,29214025.0,27025.0,20.0,12611.666666666668,9.333333333333334,11.666666666666668
Sales,Sales Executive,No,Single,1836,26,572,10,3,46,3,2,9125,1,13,3,0,5,4,3,1,2,3,2.6666666666666665,False,True,True,0.17484662576687046,0.2553191489361702,0.13577586206896552,9.0,21939856.0,14052.0,15.0,12490.666666666666,13.333333333333332,8.0
Research & Development,Research Director,No,Married,1837,58,1216,15,4,87,3,4,21624,2,14,3,0,23,3,2,2,2,5,2.0,True,False,True,0.02533683182797013,0.12481426448736999,0.14686468646864687,25.0,249229369.0,78935.0,10.0,31574.0,4.0,10.0
Research & Development,Research Scientist,No,Single,1839,18,1431,14,3,33,3,1,8018,1,16,3,0,0,4,0,0,0,6,2.6666666666666665,False,False,False,0.16095890410958943,0.2553191489361702,0.13577586206896552,36.0,2292196.0,9084.0,0.0,4037.333333333333,0.0,16.0
Human Resources,Human Resources,Yes,Married,1842,31,359,18,5,89,4,1,21495,0,17,3,0,2,4,0,0,0,6,2.6666666666666665,False,True,True,0.22804546072229726,0.12481426448736999,0.22673012399864786,36.0,8737936.0,17736.0,6.0,7882.666666666666,2.6666666666666665,16.0
Human Resources,Human Resources,Yes,Divorced,1844,29,350,13,3,56,2,1,3157,4,15,3,3,4,3,2,2,0,7,2.0,False,True,True,0.22804546072229726,0.10091743119266336,0.22673012399864786,49.0,5452225.0,16345.0,14.0,4670.0,4.0,14.0
Sales,Sales Executive,No,Married,1845,45,589,2,4,67,3,2,19665,4,22,4,2,10,3,7,5,7,3,2.6666666666666665,False,False,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,9.0,26563716.0,15462.0,24.0,13744.0,21.333333333333332,8.0
Research & Development,Research Scientist,No,Married,1847,36,430,2,4,73,3,2,19573,4,22,4,1,15,2,0,0,0,6,3.3333333333333335,False,True,False,0.16095890410958943,0.12481426448736999,0.13420118338933018,36.0,48469444.0,41772.0,6.0,23206.666666666668,3.3333333333333335,20.0
Sales,Sales Executive,No,Married,1849,43,1422,2,4,92,3,2,19246,1,20,4,1,7,5,7,7,7,3,2.6666666666666665,True,False,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,9.0,32205625.0,17025.0,21.0,15133.333333333332,18.666666666666664,8.0
Research & Development,Laboratory Technician,No,Single,1850,27,1297,5,2,53,3,1,19826,0,14,3,0,6,3,4,0,2,5,3.6666666666666665,True,False,False,0.23938223937897848,0.2553191489361702,0.14686468646864687,25.0,5659641.0,11895.0,25.0,8723.0,18.333333333333332,18.333333333333332
Research & Development,Laboratory Technician,No,Married,1852,29,574,20,1,40,3,1,7003,1,13,3,0,11,3,8,3,10,2,3.3333333333333335,True,False,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,4.0,14531344.0,7624.0,22.0,12706.666666666668,36.66666666666667,6.666666666666667
Sales,Sales Executive,No,Single,1853,32,1318,10,4,79,3,2,26075,8,13,3,0,4,2,0,0,0,2,3.6666666666666665,True,False,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,4.0,21603904.0,9296.0,0.0,17042.666666666664,0.0,7.333333333333333
Research & Development,Research Scientist,No,Married,1854,42,355,10,4,38,3,1,6161,3,22,4,2,10,1,3,3,3,5,2.6666666666666665,False,False,True,0.16095890410958943,0.12481426448736999,0.24242313209808733,25.0,8620096.0,14680.0,30.0,7829.333333333333,16.0,13.333333333333332
Research & Development,Laboratory Technician,No,Single,1856,47,207,9,4,64,3,1,5411,4,12,3,0,7,2,2,2,0,4,2.6666666666666665,False,True,False,0.23938223937897848,0.2553191489361702,0.14686468646864687,16.0,4431025.0,8420.0,8.0,5613.333333333333,5.333333333333333,10.666666666666666
Research & Development,Manufacturing Director,No,Divorced,1857,46,706,2,2,82,3,3,19989,3,14,3,1,12,4,8,4,7,4,3.6666666666666665,False,True,True,0.06896586105729074,0.10091743119266336,0.14686468646864687,16.0,73582084.0,34312.0,36.0,31452.666666666664,33.0,14.666666666666666
Human Resources,Human Resources,No,Divorced,1858,28,280,1,2,43,3,1,10494,1,15,3,1,3,2,2,2,2,3,3.0,False,False,True,0.22804546072229726,0.10091743119266336,0.14686468646864687,9.0,7322436.0,8118.0,9.0,8118.0,9.0,9.0
Research & Development,Healthcare Representative,No,Divorced,1859,29,726,29,1,93,1,2,21143,8,17,3,2,11,3,0,1,6,4,3.6666666666666665,False,True,True,0.06870368828064846,0.10091743119266336,0.14686468646864687,16.0,40755456.0,25536.0,28.0,23408.0,25.666666666666664,14.666666666666666
Research & Development,Laboratory Technician,No,Single,1860,42,1142,8,3,81,3,1,13624,4,13,3,0,8,3,0,0,0,4,3.6666666666666665,False,True,True,0.23938223937897848,0.2553191489361702,0.14686468646864687,16.0,15745024.0,15872.0,0.0,14549.333333333332,0.0,14.666666666666666
Sales,Sales Executive,Yes,Single,1862,32,414,2,4,82,2,2,26186,7,12,3,0,7,3,2,2,2,7,2.6666666666666665,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,49.0,98148649.0,69349.0,14.0,26418.666666666664,5.333333333333333,18.666666666666664
Sales,Sales Executive,No,Divorced,1863,46,1319,3,3,45,4,4,7739,2,12,3,1,25,5,17,2,8,6,2.0,False,True,False,0.17484662576687046,0.10091743119266336,0.24242313209808733,36.0,174900625.0,79350.0,114.0,26450.0,38.0,12.0
Sales,Sales Representative,No,Married,1864,27,728,23,1,36,2,2,7018,1,21,4,1,9,5,8,5,8,4,3.0,False,True,False,0.3971571172349599,0.12481426448736999,0.13577586206896552,16.0,12531600.0,14160.0,36.0,10620.0,27.0,12.0
Human Resources,Human Resources,No,Married,1865,29,352,6,1,87,2,1,15434,1,11,3,0,1,3,0,0,0,5,3.3333333333333335,False,True,True,0.22804546072229726,0.12481426448736999,0.13577586206896552,25.0,7862416.0,14020.0,5.0,9346.666666666668,3.3333333333333335,16.666666666666668
Research & Development,Manager,No,Married,1866,43,823,6,3,81,2,5,22539,7,13,3,0,21,2,12,6,14,4,2.6666666666666665,False,True,False,0.04905041685272943,0.12481426448736999,0.13577586206896552,16.0,376049664.0,77568.0,64.0,51712.0,42.666666666666664,10.666666666666666
Research & Development,Research Director,No,Married,1867,48,1224,10,3,91,2,5,13583,4,12,3,0,29,3,10,12,9,5,3.3333333333333335,False,True,True,0.02533683182797013,0.12481426448736999,0.14686468646864687,25.0,386712225.0,98325.0,110.0,65550.0,73.33333333333334,16.666666666666668
Research & Development,Research Scientist,Yes,Single,1868,29,459,24,2,73,2,1,14753,1,24,4,0,1,3,0,1,0,5,3.3333333333333335,True,False,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,25.0,5948721.0,12195.0,5.0,8130.0,3.3333333333333335,16.666666666666668
Sales,Sales Executive,Yes,Married,1869,46,1254,10,3,64,3,3,14011,5,21,4,3,14,2,7,0,7,5,2.6666666666666665,False,True,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,25.0,53494596.0,36570.0,40.0,19504.0,21.333333333333332,13.333333333333332
Research & Development,Research Scientist,No,Married,1870,27,1131,15,3,77,2,1,23844,0,19,3,1,8,2,6,7,3,7,3.0,True,False,False,0.16095890410958943,0.12481426448736999,0.14686468646864687,49.0,22791076.0,33418.0,49.0,14322.0,21.0,21.0
Research & Development,Research Scientist,No,Divorced,1871,39,835,19,4,41,3,2,5141,8,14,3,3,7,2,2,2,2,3,3.3333333333333335,False,True,True,0.16095890410958943,0.10091743119266336,0.13420118338933018,9.0,15225604.0,11706.0,6.0,13006.666666666668,6.666666666666667,10.0
Research & Development,Research Scientist,No,Married,1873,55,836,2,4,98,2,1,7975,8,20,4,1,19,2,2,0,4,2,2.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.24242313209808733,4.0,7086244.0,5324.0,10.0,7098.666666666666,13.333333333333332,5.333333333333333
Sales,Sales Representative,No,Married,1875,28,1172,3,3,78,3,1,3692,1,19,3,1,1,3,0,0,0,5,2.6666666666666665,False,True,False,0.3971571172349599,0.12481426448736999,0.13577586206896552,25.0,8156736.0,14280.0,5.0,7616.0,2.6666666666666665,13.333333333333332
Sales,Sales Representative,Yes,Single,1876,30,945,9,3,89,3,1,16019,1,13,3,0,1,3,0,0,0,4,3.0,False,True,True,0.3971571172349599,0.2553191489361702,0.13577586206896552,16.0,1168561.0,4324.0,4.0,3243.0,3.0,12.0
Research & Development,Research Scientist,Yes,Single,1878,22,391,7,1,75,3,1,26092,1,23,4,0,1,2,0,0,0,6,2.3333333333333335,False,True,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,36.0,6110784.0,14832.0,6.0,5768.0,2.3333333333333335,14.0
Sales,Sales Executive,No,Married,1880,36,1266,10,4,63,2,2,6060,1,13,3,1,10,4,9,1,7,5,2.0,False,True,False,0.17484662576687046,0.12481426448736999,0.24242313209808733,25.0,32182929.0,28365.0,50.0,11346.0,20.0,10.0
Research & Development,Laboratory Technician,No,Divorced,1881,31,311,20,3,89,3,2,18624,1,11,3,1,10,2,8,0,2,4,2.0,False,True,True,0.23938223937897848,0.10091743119266336,0.14686468646864687,16.0,17614809.0,16788.0,40.0,8394.0,20.0,8.0
Sales,Sales Executive,No,Married,1882,34,1480,4,3,64,3,3,24444,2,13,3,3,9,3,3,1,0,4,3.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,16.0,94342369.0,38852.0,20.0,35614.33333333333,18.333333333333332,14.666666666666666
Research & Development,Laboratory Technician,No,Single,1883,29,592,7,3,59,3,1,19384,3,14,3,0,11,2,2,1,2,6,2.3333333333333335,False,True,True,0.23938223937897848,0.2553191489361702,0.14686468646864687,36.0,4251844.0,12372.0,18.0,4811.333333333334,7.0,14.0
Research & Development,Research Scientist,No,Married,1885,37,783,7,4,78,3,2,13588,5,22,4,1,16,2,3,0,4,7,2.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,49.0,18352656.0,29988.0,35.0,11424.0,13.333333333333332,18.666666666666664
Research & Development,Manufacturing Director,No,Married,1886,35,219,16,2,44,2,2,25388,0,11,3,0,4,2,2,0,2,6,3.3333333333333335,False,True,False,0.06896586105729074,0.12481426448736999,0.13420118338933018,36.0,22924944.0,28728.0,18.0,15960.0,10.0,20.0
Research & Development,Manufacturing Director,No,Married,1888,45,556,25,2,93,2,2,23888,0,13,3,2,10,2,8,3,8,4,3.3333333333333335,False,True,False,0.06896586105729074,0.12481426448736999,0.14686468646864687,16.0,34880836.0,23624.0,36.0,19686.666666666668,30.0,13.333333333333334
Human Resources,Human Resources,No,Single,1890,36,1213,2,1,94,2,2,4223,1,21,4,0,10,2,1,0,8,4,3.3333333333333335,True,False,True,0.22804546072229726,0.2553191489361702,0.22673012399864786,16.0,15100996.0,15544.0,40.0,12953.333333333334,33.333333333333336,13.333333333333334
Research & Development,Manager,No,Divorced,1892,40,1137,1,4,98,3,4,18991,2,11,3,1,22,3,7,11,16,6,1.0,False,True,True,0.04905041685272943,0.10091743119266336,0.14686468646864687,36.0,283013329.0,100938.0,114.0,16823.0,19.0,6.0
Research & Development,Research Scientist,No,Married,1893,26,482,1,2,90,2,1,14908,1,13,3,1,1,3,0,1,0,6,2.6666666666666665,False,True,False,0.16095890410958943,0.12481426448736999,0.14686468646864687,36.0,8602489.0,17598.0,6.0,7821.333333333333,2.6666666666666665,16.0
Sales,Sales Executive,No,Single,1898,27,511,2,2,89,4,2,26997,0,14,3,0,9,5,7,0,7,5,2.0,False,True,False,0.17484662576687046,0.2553191489361702,0.13577586206896552,25.0,42250000.0,32500.0,40.0,13000.0,16.0,10.0
Research & Development,Manager,No,Divorced,1900,48,117,22,3,58,3,4,2437,3,11,3,1,24,3,17,4,7,3,3.3333333333333335,True,False,False,0.04905041685272943,0.10091743119266336,0.13577586206896552,9.0,294946276.0,51522.0,66.0,57246.66666666667,73.33333333333334,10.0
Research & Development,Healthcare Representative,No,Married,1903,44,170,1,4,78,4,2,9364,2,15,3,1,10,5,0,2,2,6,2.3333333333333335,False,True,True,0.06870368828064846,0.12481426448736999,0.14686468646864687,36.0,25331089.0,30198.0,12.0,11743.666666666668,4.666666666666667,14.0
Research & Development,Research Scientist,Yes,Married,1905,34,967,16,4,85,1,1,14460,1,23,4,1,5,2,2,3,0,7,2.3333333333333335,False,False,True,0.16095890410958943,0.12481426448736999,0.24242313209808733,49.0,5322249.0,16149.0,35.0,5383.0,11.666666666666668,16.333333333333336
Research & Development,Laboratory Technician,Yes,Single,1907,56,1162,24,2,97,3,1,10261,1,16,3,0,5,3,2,1,0,3,3.0,False,True,True,0.23938223937897848,0.2553191489361702,0.14686468646864687,9.0,6692569.0,7761.0,12.0,7761.0,12.0,9.0
Sales,Sales Executive,No,Married,1908,36,335,17,2,33,2,2,16822,2,16,3,2,12,1,2,1,3,7,2.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,49.0,30327049.0,38549.0,28.0,14685.333333333332,10.666666666666666,18.666666666666664
Sales,Sales Executive,No,Married,1909,41,337,8,3,54,3,2,26841,5,21,4,1,14,3,4,1,4,5,2.6666666666666665,False,True,False,0.17484662576687046,0.12481426448736999,0.22012573203437844,25.0,19298449.0,21965.0,25.0,11714.666666666666,13.333333333333332,13.333333333333332
Research & Development,Research Director,No,Married,1911,42,1396,6,3,83,3,3,14842,9,13,3,1,18,3,7,5,7,5,2.0,False,True,True,0.02533683182797013,0.12481426448736999,0.13577586206896552,25.0,178169104.0,66740.0,65.0,26696.0,26.0,10.0
